Booking ID,Guest ID,Gender,Age,Property Type,City,Room Type,Booking Date,Check-in Date,Check-out Date,Stay Length (Days),Number of Guests,Price per Night,Total Cost,Discount,Final Cost,Booking Source,Payment Method,Review Score
HB_11686,GUEST_5826,Female,59,Hotel,London,Apartment,2023-10-10,2023-11-21,2023-11-24,3,2,261.17,783.51,31.24,752.27,App,PayPal,3
HB_11687,GUEST_1832,Male,28,Airbnb,Sydney,Single,2023-08-17,2023-09-16,2023-09-17,1,3,442.21,442.21,82.98,359.23,Travel Agent,Credit Card,4
HB_11688,GUEST_5678,Male,79,Airbnb,Sydney,Single,2024-12-14,2025-02-05,2025-02-16,11,2,264.04,2904.44,461.81,2442.63,Website,PayPal,1
HB_11689,GUEST_2434,Female,34,Hotel,New York,Studio,2024-08-11,2024-09-28,2024-10-03,5,5,191.92,959.6,73.78,885.82,Phone,Credit Card,5
HB_11690,GUEST_6717,Male,48,Hotel,London,Apartment,2024-12-31,2025-02-05,2025-02-13,8,1,357.85,2862.8,8.59,2854.21,Website,Bank Transfer,2
HB_11691,GUEST_3064,Male,24,Hotel,Paris,Single,2024-07-28,2024-08-11,2024-08-17,6,5,99.83,598.98,110.12,488.86,Travel Agent,Bank Transfer,4
HB_11692,GUEST_3008,Male,74,Airbnb,Barcelona,Suite,2025-03-23,2025-04-05,2025-04-10,5,4,396.8,1984.0,75.96,1908.04,App,Credit Card,4
HB_11693,GUEST_1280,Female,35,Hotel,Sydney,Apartment,2024-12-30,2025-01-29,2025-02-11,13,5,431.63,5611.19,896.6,4714.59,Phone,PayPal,1
HB_11694,GUEST_7415,Male,57,Hotel,London,Suite,2023-10-12,2023-11-22,2023-12-01,9,3,210.49,1894.41,282.19,1612.22,Phone,PayPal,4
HB_11695,GUEST_2653,Male,68,Hotel,Paris,Suite,2024-03-10,2024-03-18,2024-03-31,13,5,296.57,3855.41,241.4,3614.01,Website,PayPal,3
HB_11696,GUEST_8135,Male,51,Airbnb,Barcelona,Suite,2023-12-15,2023-12-28,2024-01-07,10,3,405.11,4051.1,594.34,3456.76,Website,PayPal,5
HB_11697,GUEST_2882,Male,75,Airbnb,Dubai,Single,2024-03-23,2024-04-22,2024-04-26,4,3,164.23,656.92,93.0,563.92,Travel Agent,Credit Card,1
HB_11698,GUEST_9351,Male,34,Airbnb,Dubai,Apartment,2025-02-13,2025-03-30,2025-04-03,4,3,490.25,1961.0,391.49,1569.51,Travel Agent,Bank Transfer,1
HB_11699,GUEST_5623,Male,48,Airbnb,Dubai,Studio,2024-02-03,2024-03-10,2024-03-13,3,1,219.33,657.99,97.37,560.62,App,PayPal,4
HB_11700,GUEST_6197,Female,42,Airbnb,Dubai,Suite,2024-02-25,2024-03-19,2024-03-27,8,5,336.43,2691.44,167.54,2523.9,Website,Credit Card,4
HB_11701,GUEST_8168,Female,32,Airbnb,Tokyo,Apartment,2024-02-03,2024-02-12,2024-02-16,4,5,52.46,209.84,29.38,180.46,Travel Agent,Credit Card,2
HB_11702,GUEST_3838,Female,78,Hotel,London,Studio,2024-04-03,2024-04-04,2024-04-08,4,5,360.61,1442.44,220.0,1222.44,App,Bank Transfer,2
HB_11703,GUEST_2418,Female,80,Airbnb,Dubai,Studio,2025-04-12,2025-04-15,2025-04-22,7,4,411.59,2881.13,145.51,2735.62,Travel Agent,Credit Card,3
HB_11704,GUEST_3720,Female,74,Hotel,London,Double,2024-09-21,2024-11-12,2024-11-19,7,5,104.64,732.48,33.88,698.6,Travel Agent,Bank Transfer,2
HB_11705,GUEST_4425,Female,24,Hotel,London,Double,2024-04-01,2024-04-11,2024-04-22,11,1,375.78,4133.58,481.53,3652.05,App,PayPal,5
HB_11706,GUEST_8085,Female,52,Hotel,London,Double,2024-11-11,2024-12-31,2025-01-01,1,3,138.35,138.35,12.74,125.61,Phone,Bank Transfer,5
HB_11707,GUEST_3922,Female,25,Hotel,Barcelona,Suite,2025-02-19,2025-03-11,2025-03-22,11,2,276.69,3043.59,276.51,2767.08,Website,PayPal,2
HB_11708,GUEST_3740,Male,39,Airbnb,London,Single,2023-07-17,2023-07-29,2023-08-03,5,4,458.01,2290.05,83.74,2206.31,Phone,PayPal,4
HB_11709,GUEST_3604,Male,67,Hotel,Paris,Double,2025-04-07,2025-04-11,2025-04-20,9,1,396.98,3572.82,365.05,3207.77,Website,PayPal,4
HB_11710,GUEST_8069,Female,38,Hotel,Paris,Suite,2024-10-30,2024-11-05,2024-11-18,13,4,499.29,6490.77,93.05,6397.72,Website,Credit Card,4
HB_11711,GUEST_9859,Female,45,Hotel,London,Single,2023-06-29,2023-07-02,2023-07-04,2,3,424.45,848.9,95.64,753.26,Phone,Bank Transfer,3
HB_11712,GUEST_4738,Female,47,Hotel,Sydney,Suite,2023-07-20,2023-09-18,2023-09-30,12,1,176.67,2120.04,248.88,1871.16,Website,Bank Transfer,4
HB_11713,GUEST_6007,Male,54,Airbnb,Dubai,Double,2024-02-20,2024-04-11,2024-04-15,4,5,438.74,1754.96,172.24,1582.72,App,Bank Transfer,3
HB_11714,GUEST_9817,Female,23,Hotel,Barcelona,Single,2023-11-05,2023-12-10,2023-12-16,6,3,389.23,2335.38,22.05,2313.33,App,PayPal,2
HB_11715,GUEST_9897,Female,33,Hotel,Barcelona,Single,2024-11-19,2025-01-01,2025-01-15,14,5,484.33,6780.62,416.23,6364.39,App,PayPal,2
HB_11716,GUEST_2085,Male,76,Airbnb,Barcelona,Suite,2023-06-27,2023-08-17,2023-08-23,6,5,439.97,2639.82,88.45,2551.37,Travel Agent,Credit Card,3
HB_11717,GUEST_5814,Male,25,Hotel,Tokyo,Studio,2023-08-20,2023-08-23,2023-09-06,14,5,138.12,1933.68,94.19,1839.49,Phone,Credit Card,2
HB_11718,GUEST_8795,Female,61,Hotel,Tokyo,Single,2024-02-03,2024-03-20,2024-03-27,7,3,331.14,2317.98,326.19,1991.79,Phone,Credit Card,2
HB_11719,GUEST_9763,Female,71,Airbnb,Sydney,Double,2024-09-25,2024-09-27,2024-10-11,14,4,321.09,4495.26,180.56,4314.7,App,Credit Card,2
HB_11720,GUEST_1038,Male,47,Hotel,Dubai,Apartment,2023-08-17,2023-08-23,2023-08-28,5,4,260.38,1301.9,199.54,1102.36,Travel Agent,Bank Transfer,3
HB_11721,GUEST_7640,Male,19,Airbnb,New York,Apartment,2024-12-30,2025-02-17,2025-02-27,10,2,406.57,4065.7,667.14,3398.56,App,Bank Transfer,2
HB_11722,GUEST_6340,Male,76,Hotel,London,Suite,2023-12-19,2024-01-21,2024-01-26,5,5,364.2,1821.0,137.18,1683.82,Travel Agent,PayPal,5
HB_11723,GUEST_5187,Male,38,Airbnb,Tokyo,Apartment,2024-02-18,2024-02-23,2024-02-29,6,3,227.27,1363.62,130.07,1233.55,App,Credit Card,5
HB_11724,GUEST_2498,Male,46,Hotel,New York,Apartment,2023-08-09,2023-08-30,2023-09-09,10,3,138.51,1385.1,126.04,1259.06,Website,Bank Transfer,1
HB_11725,GUEST_5856,Female,78,Hotel,Tokyo,Apartment,2023-11-15,2023-11-21,2023-11-22,1,2,234.05,234.05,16.85,217.2,Travel Agent,Credit Card,4
HB_11726,GUEST_8190,Male,78,Hotel,Barcelona,Apartment,2023-09-28,2023-11-27,2023-12-10,13,2,88.48,1150.24,195.01,955.23,Website,Bank Transfer,5
HB_11727,GUEST_2193,Female,64,Airbnb,New York,Apartment,2024-10-05,2024-10-20,2024-10-26,6,5,127.79,766.74,25.48,741.26,Website,Credit Card,3
HB_11728,GUEST_3391,Male,61,Airbnb,Barcelona,Apartment,2024-05-13,2024-07-02,2024-07-07,5,5,475.23,2376.15,160.62,2215.53,App,Bank Transfer,3
HB_11729,GUEST_6732,Male,77,Hotel,Barcelona,Suite,2024-07-13,2024-07-26,2024-08-03,8,4,483.78,3870.24,481.25,3388.99,App,Credit Card,4
HB_11730,GUEST_1251,Male,43,Hotel,Paris,Suite,2024-05-22,2024-06-16,2024-06-24,8,4,478.94,3831.52,45.62,3785.9,Travel Agent,Credit Card,3
HB_11731,GUEST_6739,Male,71,Airbnb,New York,Apartment,2024-05-14,2024-07-12,2024-07-14,2,2,151.85,303.7,35.36,268.34,Website,Bank Transfer,2
HB_11732,GUEST_1934,Female,50,Hotel,Paris,Apartment,2023-08-21,2023-10-10,2023-10-15,5,4,73.05,365.25,71.78,293.47,Website,PayPal,1
HB_11733,GUEST_7554,Female,78,Hotel,Dubai,Studio,2024-08-10,2024-08-19,2024-08-23,4,2,142.21,568.84,10.05,558.79,Phone,Bank Transfer,2
HB_11734,GUEST_9209,Male,44,Airbnb,London,Single,2024-06-22,2024-07-15,2024-07-29,14,1,141.07,1974.98,128.92,1846.06,Phone,Bank Transfer,3
HB_11735,GUEST_6254,Female,54,Airbnb,Tokyo,Double,2025-06-05,2025-07-14,2025-07-15,1,5,354.95,354.95,55.63,299.32,Travel Agent,Credit Card,5
HB_11736,GUEST_3370,Female,26,Airbnb,Dubai,Double,2023-09-14,2023-09-21,2023-09-26,5,3,449.82,2249.1,81.25,2167.85,Travel Agent,PayPal,4
HB_11737,GUEST_7624,Male,43,Airbnb,Sydney,Suite,2024-05-20,2024-07-19,2024-07-23,4,2,255.58,1022.32,78.14,944.18,Travel Agent,Credit Card,1
HB_11738,GUEST_8109,Female,64,Airbnb,London,Suite,2024-07-07,2024-08-30,2024-09-04,5,4,133.71,668.55,106.03,562.52,Travel Agent,Bank Transfer,4
HB_11739,GUEST_6294,Male,42,Hotel,Dubai,Single,2023-10-09,2023-10-27,2023-11-05,9,1,377.23,3395.07,109.64,3285.43,App,Credit Card,2
HB_11740,GUEST_1538,Male,43,Hotel,Dubai,Apartment,2024-11-16,2025-01-12,2025-01-25,13,4,51.05,663.65,126.83,536.82,App,PayPal,2
HB_11741,GUEST_1672,Male,69,Airbnb,Barcelona,Studio,2023-11-17,2023-12-26,2024-01-06,11,3,370.38,4074.18,598.43,3475.75,Travel Agent,Credit Card,2
HB_11742,GUEST_3948,Female,42,Hotel,New York,Single,2024-05-25,2024-07-16,2024-07-28,12,3,198.47,2381.64,362.09,2019.55,Travel Agent,Credit Card,5
HB_11743,GUEST_6858,Male,57,Hotel,Paris,Apartment,2024-05-25,2024-07-01,2024-07-06,5,2,183.03,915.15,109.99,805.16,Travel Agent,Bank Transfer,5
HB_11744,GUEST_9482,Male,51,Hotel,London,Studio,2025-06-06,2025-07-29,2025-07-30,1,2,199.31,199.31,16.71,182.6,Website,Credit Card,1
HB_11745,GUEST_4412,Female,64,Hotel,London,Single,2023-10-30,2023-12-08,2023-12-15,7,3,460.23,3221.61,466.22,2755.39,App,Credit Card,2
HB_11746,GUEST_2534,Female,22,Hotel,Barcelona,Double,2024-04-29,2024-05-13,2024-05-26,13,4,405.54,5272.02,757.17,4514.85,Travel Agent,Bank Transfer,3
HB_11747,GUEST_1963,Male,69,Hotel,Barcelona,Double,2024-03-01,2024-04-28,2024-05-07,9,2,456.31,4106.79,468.81,3637.98,Travel Agent,Credit Card,5
HB_11748,GUEST_4323,Male,36,Airbnb,Barcelona,Double,2024-03-12,2024-04-08,2024-04-10,2,2,381.69,763.38,121.97,641.41,Travel Agent,Bank Transfer,3
HB_11749,GUEST_2478,Male,77,Hotel,Tokyo,Double,2025-05-22,2025-05-25,2025-05-28,3,5,477.43,1432.29,233.95,1198.34,App,PayPal,2
HB_11750,GUEST_5288,Male,47,Hotel,London,Studio,2023-08-27,2023-09-29,2023-10-07,8,3,101.46,811.68,153.43,658.25,Travel Agent,PayPal,5
HB_11751,GUEST_3114,Male,38,Airbnb,New York,Single,2024-04-28,2024-05-05,2024-05-09,4,5,371.45,1485.8,74.84,1410.96,Website,Bank Transfer,1
HB_11752,GUEST_7615,Male,52,Airbnb,Paris,Apartment,2025-01-13,2025-02-03,2025-02-10,7,1,184.66,1292.62,255.56,1037.06,Phone,Credit Card,4
HB_11753,GUEST_9803,Female,43,Hotel,Paris,Double,2024-12-22,2024-12-30,2025-01-13,14,1,486.39,6809.46,832.72,5976.74,Website,Credit Card,2
HB_11754,GUEST_8286,Female,37,Hotel,Barcelona,Double,2024-09-01,2024-09-11,2024-09-25,14,1,223.13,3123.82,469.34,2654.48,Travel Agent,Bank Transfer,5
HB_11755,GUEST_7717,Male,51,Hotel,Dubai,Studio,2023-10-18,2023-11-30,2023-12-06,6,3,315.55,1893.3,362.69,1530.61,Website,Credit Card,1
HB_11756,GUEST_6241,Female,27,Hotel,Barcelona,Double,2023-06-23,2023-08-15,2023-08-25,10,3,232.27,2322.7,43.51,2279.19,Website,Bank Transfer,5
HB_11757,GUEST_1794,Female,65,Hotel,Dubai,Suite,2023-08-06,2023-10-05,2023-10-08,3,3,346.46,1039.38,81.13,958.25,Phone,Bank Transfer,5
HB_11758,GUEST_9757,Male,80,Hotel,Paris,Single,2025-01-22,2025-02-13,2025-02-26,13,2,488.86,6355.18,1196.65,5158.53,Travel Agent,Credit Card,5
HB_11759,GUEST_4386,Male,28,Hotel,Sydney,Suite,2024-09-30,2024-10-14,2024-10-17,3,2,111.68,335.04,45.36,289.68,Travel Agent,PayPal,4
HB_11760,GUEST_4728,Male,62,Airbnb,Tokyo,Studio,2024-03-24,2024-05-17,2024-05-20,3,2,248.78,746.34,66.65,679.69,Website,PayPal,2
HB_11761,GUEST_2281,Male,72,Airbnb,New York,Apartment,2025-06-08,2025-08-06,2025-08-16,10,2,74.61,746.1,139.34,606.76,Travel Agent,Credit Card,5
HB_11762,GUEST_9794,Female,50,Airbnb,Barcelona,Studio,2025-05-26,2025-06-19,2025-07-01,12,4,449.55,5394.6,283.42,5111.18,Travel Agent,Bank Transfer,1
HB_11763,GUEST_2636,Female,70,Airbnb,Dubai,Double,2023-09-11,2023-10-27,2023-11-01,5,1,352.5,1762.5,191.21,1571.29,Travel Agent,Bank Transfer,2
HB_11764,GUEST_9105,Female,67,Airbnb,London,Apartment,2023-09-25,2023-10-30,2023-11-07,8,1,248.95,1991.6,54.81,1936.79,Phone,Bank Transfer,2
HB_11765,GUEST_4103,Male,19,Airbnb,New York,Studio,2025-03-03,2025-04-12,2025-04-17,5,2,393.72,1968.6,115.77,1852.83,Phone,PayPal,5
HB_11766,GUEST_4278,Female,28,Hotel,London,Single,2024-03-06,2024-03-19,2024-03-21,2,1,228.37,456.74,29.71,427.03,Phone,Bank Transfer,3
HB_11767,GUEST_4605,Female,32,Hotel,Sydney,Single,2024-10-15,2024-11-26,2024-12-02,6,2,163.74,982.44,35.57,946.87,Phone,PayPal,1
HB_11768,GUEST_8275,Female,37,Hotel,Paris,Single,2023-08-24,2023-10-11,2023-10-16,5,4,378.62,1893.1,128.79,1764.31,Website,Credit Card,2
HB_11769,GUEST_4998,Female,23,Hotel,London,Single,2024-12-06,2025-01-14,2025-01-26,12,3,117.67,1412.04,36.09,1375.95,Phone,Credit Card,1
HB_11770,GUEST_6908,Female,49,Airbnb,Paris,Studio,2024-01-09,2024-02-22,2024-03-01,8,1,194.31,1554.48,295.85,1258.63,App,PayPal,2
HB_11771,GUEST_5909,Female,18,Airbnb,Tokyo,Apartment,2024-12-17,2025-02-05,2025-02-17,12,5,361.03,4332.36,365.13,3967.23,Website,PayPal,5
HB_11772,GUEST_1261,Female,18,Airbnb,Barcelona,Double,2023-07-08,2023-08-03,2023-08-15,12,4,415.7,4988.4,323.82,4664.58,App,Credit Card,3
HB_11773,GUEST_5012,Female,57,Airbnb,Tokyo,Single,2024-10-06,2024-11-05,2024-11-13,8,4,165.82,1326.56,56.22,1270.34,Website,Bank Transfer,4
HB_11774,GUEST_4377,Female,48,Airbnb,Paris,Suite,2024-12-05,2024-12-18,2024-12-24,6,4,241.0,1446.0,203.23,1242.77,App,PayPal,2
HB_11775,GUEST_2325,Male,45,Airbnb,Sydney,Studio,2023-10-07,2023-12-02,2023-12-08,6,1,343.3,2059.8,294.4,1765.4,Travel Agent,Credit Card,2
HB_11776,GUEST_4117,Female,44,Airbnb,London,Double,2025-05-02,2025-07-01,2025-07-11,10,2,293.69,2936.9,205.19,2731.71,App,Credit Card,3
HB_11777,GUEST_6622,Male,54,Hotel,Dubai,Double,2023-12-18,2024-01-13,2024-01-21,8,1,397.25,3178.0,601.52,2576.48,Phone,PayPal,3
HB_11778,GUEST_3219,Female,37,Airbnb,Tokyo,Apartment,2025-01-15,2025-02-27,2025-03-02,3,5,180.82,542.46,52.74,489.72,App,Credit Card,2
HB_11779,GUEST_3069,Female,50,Airbnb,Tokyo,Suite,2024-03-15,2024-04-24,2024-05-05,11,2,407.26,4479.86,396.82,4083.04,Travel Agent,Bank Transfer,3
HB_11780,GUEST_6530,Male,49,Airbnb,Dubai,Single,2024-08-16,2024-08-20,2024-08-25,5,4,122.01,610.05,16.08,593.97,App,Credit Card,1
HB_11781,GUEST_2043,Female,42,Hotel,London,Apartment,2024-07-16,2024-09-02,2024-09-14,12,5,477.45,5729.4,908.52,4820.88,Travel Agent,Credit Card,1
HB_11782,GUEST_8898,Female,23,Airbnb,New York,Studio,2023-12-18,2024-02-12,2024-02-21,9,5,71.02,639.18,125.22,513.96,Website,PayPal,2
HB_11783,GUEST_9987,Female,51,Hotel,Dubai,Single,2024-07-28,2024-08-11,2024-08-12,1,3,300.09,300.09,47.4,252.69,Website,PayPal,2
HB_11784,GUEST_9614,Female,70,Airbnb,Barcelona,Studio,2023-08-09,2023-08-19,2023-08-23,4,2,73.87,295.48,15.97,279.51,Phone,Credit Card,1
HB_11785,GUEST_5612,Female,59,Hotel,Sydney,Single,2024-04-21,2024-05-01,2024-05-07,6,5,283.33,1699.98,196.12,1503.86,Phone,Credit Card,4
HB_11786,GUEST_1746,Female,67,Hotel,Sydney,Studio,2024-10-23,2024-12-10,2024-12-13,3,2,53.14,159.42,14.27,145.15,App,Credit Card,2
HB_11787,GUEST_1270,Female,37,Hotel,Tokyo,Apartment,2024-03-16,2024-04-13,2024-04-23,10,4,318.36,3183.6,635.75,2547.85,Phone,Credit Card,5
HB_11788,GUEST_4657,Female,50,Hotel,London,Suite,2025-01-13,2025-01-27,2025-02-08,12,1,87.04,1044.48,0.57,1043.91,App,PayPal,2
HB_11789,GUEST_8766,Female,73,Airbnb,Paris,Apartment,2025-05-20,2025-06-23,2025-07-06,13,3,165.13,2146.69,287.66,1859.03,App,PayPal,5
HB_11790,GUEST_8897,Male,45,Hotel,New York,Studio,2023-07-24,2023-09-01,2023-09-02,1,2,359.77,359.77,12.32,347.45,Travel Agent,PayPal,1
HB_11791,GUEST_5705,Female,43,Hotel,Barcelona,Suite,2024-09-06,2024-09-21,2024-09-22,1,2,153.75,153.75,30.75,123.0,Website,Bank Transfer,4
HB_11792,GUEST_5589,Male,25,Hotel,New York,Studio,2023-07-26,2023-09-06,2023-09-10,4,3,362.96,1451.84,69.83,1382.01,Phone,Bank Transfer,5
HB_11793,GUEST_8116,Male,72,Hotel,Dubai,Single,2023-06-15,2023-07-11,2023-07-16,5,4,341.16,1705.8,279.28,1426.52,Website,Bank Transfer,1
HB_11794,GUEST_6911,Male,29,Airbnb,New York,Double,2024-09-21,2024-10-07,2024-10-16,9,1,388.12,3493.08,61.28,3431.8,App,PayPal,1
HB_11795,GUEST_6751,Female,38,Hotel,Barcelona,Apartment,2024-01-21,2024-02-14,2024-02-27,13,2,314.04,4082.52,24.66,4057.86,App,Bank Transfer,3
HB_11796,GUEST_9701,Male,50,Airbnb,Paris,Single,2025-05-12,2025-06-25,2025-07-08,13,4,219.42,2852.46,500.45,2352.01,Website,Bank Transfer,2
HB_11797,GUEST_5026,Male,36,Airbnb,Sydney,Studio,2025-04-19,2025-04-24,2025-05-02,8,5,158.29,1266.32,87.97,1178.35,Phone,Bank Transfer,5
HB_11798,GUEST_6526,Male,28,Hotel,Sydney,Apartment,2023-06-29,2023-07-04,2023-07-06,2,4,200.04,400.08,78.92,321.16,App,Credit Card,5
HB_11799,GUEST_8723,Female,64,Airbnb,New York,Single,2024-06-28,2024-08-02,2024-08-05,3,5,135.52,406.56,80.82,325.74,Travel Agent,Credit Card,2
HB_11800,GUEST_7648,Female,65,Airbnb,Paris,Single,2023-12-12,2024-01-21,2024-01-24,3,3,419.38,1258.14,204.62,1053.52,Website,Credit Card,2
HB_11801,GUEST_3065,Male,76,Hotel,Sydney,Studio,2024-08-14,2024-09-30,2024-10-11,11,3,336.12,3697.32,228.97,3468.35,Phone,Bank Transfer,2
HB_11802,GUEST_8951,Male,37,Airbnb,Tokyo,Apartment,2024-01-12,2024-01-14,2024-01-18,4,1,425.15,1700.6,193.69,1506.91,Phone,PayPal,2
HB_11803,GUEST_6226,Male,63,Hotel,Paris,Single,2024-05-26,2024-06-24,2024-07-08,14,4,145.43,2036.02,261.45,1774.57,Phone,Bank Transfer,2
HB_11804,GUEST_2499,Female,61,Airbnb,Tokyo,Suite,2025-02-09,2025-02-18,2025-02-23,5,5,425.51,2127.55,126.94,2000.61,App,Bank Transfer,1
HB_11805,GUEST_2791,Male,18,Hotel,Paris,Double,2024-03-11,2024-04-28,2024-05-07,9,5,117.7,1059.3,131.1,928.2,App,PayPal,1
HB_11806,GUEST_8946,Male,20,Airbnb,Paris,Single,2024-03-06,2024-04-22,2024-05-04,12,1,185.15,2221.8,44.7,2177.1,Phone,PayPal,2
HB_11807,GUEST_9367,Female,34,Airbnb,Dubai,Double,2025-01-25,2025-03-21,2025-03-22,1,3,112.01,112.01,6.58,105.43,Travel Agent,PayPal,3
HB_11808,GUEST_7291,Male,35,Airbnb,Barcelona,Double,2024-09-08,2024-09-29,2024-10-02,3,1,342.81,1028.43,171.29,857.14,Website,PayPal,3
HB_11809,GUEST_5231,Male,42,Hotel,London,Suite,2023-11-23,2023-12-08,2023-12-15,7,3,251.75,1762.25,15.92,1746.33,App,Credit Card,1
HB_11810,GUEST_7302,Male,66,Hotel,Tokyo,Double,2025-05-31,2025-06-07,2025-06-19,12,2,128.66,1543.92,244.6,1299.32,App,PayPal,5
HB_11811,GUEST_9364,Female,77,Hotel,London,Apartment,2024-05-29,2024-07-11,2024-07-14,3,3,74.69,224.07,3.5,220.57,App,Bank Transfer,2
HB_11812,GUEST_5406,Female,34,Hotel,New York,Double,2024-10-31,2024-12-13,2024-12-19,6,3,300.66,1803.96,11.2,1792.76,Travel Agent,Bank Transfer,2
HB_11813,GUEST_9326,Male,51,Hotel,Dubai,Apartment,2024-06-22,2024-06-30,2024-07-09,9,1,484.35,4359.15,819.32,3539.83,Website,Credit Card,2
HB_11814,GUEST_2113,Male,29,Hotel,Tokyo,Suite,2025-04-11,2025-05-14,2025-05-27,13,1,351.11,4564.43,655.13,3909.3,Travel Agent,Bank Transfer,4
HB_11815,GUEST_6439,Male,53,Hotel,Barcelona,Suite,2024-01-24,2024-02-19,2024-02-27,8,2,408.61,3268.88,134.47,3134.41,App,Bank Transfer,4
HB_11816,GUEST_3293,Male,68,Airbnb,Tokyo,Suite,2024-11-02,2024-12-22,2024-12-26,4,1,281.71,1126.84,81.58,1045.26,Phone,Bank Transfer,3
HB_11817,GUEST_3045,Female,25,Airbnb,Barcelona,Suite,2024-07-09,2024-08-21,2024-08-26,5,1,151.79,758.95,59.24,699.71,Website,Credit Card,2
HB_11818,GUEST_3463,Female,77,Airbnb,Paris,Studio,2025-01-06,2025-02-04,2025-02-13,9,3,119.98,1079.82,104.56,975.26,Phone,Credit Card,4
HB_11819,GUEST_3276,Female,26,Airbnb,Sydney,Double,2024-09-12,2024-09-21,2024-09-27,6,4,405.13,2430.78,112.86,2317.92,Travel Agent,Bank Transfer,4
HB_11820,GUEST_6301,Male,36,Hotel,Barcelona,Studio,2023-11-11,2023-12-20,2023-12-29,9,1,152.8,1375.2,183.25,1191.95,Phone,PayPal,2
HB_11821,GUEST_9215,Female,23,Airbnb,Tokyo,Suite,2023-08-06,2023-09-18,2023-09-25,7,3,396.49,2775.43,115.18,2660.25,Travel Agent,Bank Transfer,4
HB_11822,GUEST_2951,Female,79,Hotel,London,Suite,2025-04-28,2025-05-25,2025-05-30,5,1,110.61,553.05,38.42,514.63,App,PayPal,4
HB_11823,GUEST_5824,Female,59,Hotel,Barcelona,Suite,2025-06-07,2025-06-12,2025-06-14,2,2,100.07,200.14,3.4,196.74,Website,PayPal,3
HB_11824,GUEST_1964,Male,35,Airbnb,Barcelona,Apartment,2024-03-04,2024-03-25,2024-04-02,8,2,317.65,2541.2,146.72,2394.48,Travel Agent,Credit Card,3
HB_11825,GUEST_5989,Female,46,Airbnb,London,Double,2024-03-14,2024-04-15,2024-04-25,10,4,446.39,4463.9,885.3,3578.6,Website,Credit Card,5
HB_11826,GUEST_7270,Male,66,Hotel,London,Double,2025-03-12,2025-03-17,2025-03-30,13,1,294.28,3825.64,119.49,3706.15,Travel Agent,Bank Transfer,4
HB_11827,GUEST_5833,Female,73,Hotel,Dubai,Studio,2024-05-22,2024-06-30,2024-07-11,11,3,126.41,1390.51,73.24,1317.27,Website,Credit Card,2
HB_11828,GUEST_7858,Male,70,Hotel,Dubai,Single,2024-01-21,2024-03-10,2024-03-15,5,3,285.9,1429.5,4.18,1425.32,Website,Credit Card,2
HB_11829,GUEST_8236,Female,60,Hotel,Barcelona,Apartment,2025-03-10,2025-03-12,2025-03-22,10,4,218.23,2182.3,19.73,2162.57,Website,PayPal,1
HB_11830,GUEST_2446,Male,42,Airbnb,Barcelona,Suite,2023-08-12,2023-08-15,2023-08-23,8,2,476.07,3808.56,650.07,3158.49,Travel Agent,Credit Card,4
HB_11831,GUEST_8102,Male,59,Hotel,Paris,Single,2023-11-23,2023-11-29,2023-12-04,5,4,149.06,745.3,68.55,676.75,Website,Bank Transfer,5
HB_11832,GUEST_3233,Male,70,Airbnb,Dubai,Studio,2024-12-04,2025-01-19,2025-02-01,13,1,252.68,3284.84,312.67,2972.17,Travel Agent,PayPal,3
HB_11833,GUEST_1775,Female,69,Airbnb,Dubai,Double,2025-04-09,2025-04-22,2025-04-30,8,2,265.76,2126.08,20.08,2106.0,Travel Agent,PayPal,5
HB_11834,GUEST_6154,Male,66,Hotel,Barcelona,Suite,2024-12-09,2025-01-18,2025-01-29,11,4,158.34,1741.74,46.06,1695.68,Phone,PayPal,4
HB_11835,GUEST_6707,Male,36,Airbnb,New York,Studio,2024-06-04,2024-07-07,2024-07-13,6,3,290.94,1745.64,326.97,1418.67,Website,Bank Transfer,5
HB_11836,GUEST_9646,Female,41,Airbnb,Barcelona,Double,2023-11-11,2023-12-05,2023-12-19,14,4,334.13,4677.82,695.45,3982.37,Website,Credit Card,2
HB_11837,GUEST_9624,Female,20,Hotel,Tokyo,Suite,2023-09-30,2023-10-13,2023-10-27,14,2,402.11,5629.54,887.35,4742.19,Phone,Bank Transfer,4
HB_11838,GUEST_9210,Male,66,Airbnb,London,Double,2024-03-24,2024-04-25,2024-04-29,4,1,364.65,1458.6,280.38,1178.22,Phone,PayPal,3
HB_11839,GUEST_6860,Female,54,Hotel,Sydney,Double,2023-10-10,2023-12-09,2023-12-17,8,5,479.93,3839.44,513.33,3326.11,Phone,Credit Card,3
HB_11840,GUEST_8238,Male,34,Hotel,New York,Double,2024-04-24,2024-05-31,2024-06-14,14,2,464.81,6507.34,318.45,6188.89,Travel Agent,PayPal,1
HB_11841,GUEST_1926,Male,21,Hotel,New York,Suite,2024-03-03,2024-04-18,2024-04-23,5,2,168.28,841.4,44.12,797.28,Travel Agent,Credit Card,3
HB_11842,GUEST_7737,Female,51,Hotel,Tokyo,Apartment,2023-11-07,2023-12-22,2023-12-30,8,2,317.82,2542.56,75.24,2467.32,Travel Agent,Credit Card,3
HB_11843,GUEST_4688,Female,51,Airbnb,Paris,Double,2024-03-09,2024-04-13,2024-04-24,11,3,73.46,808.06,155.31,652.75,Website,Credit Card,2
